id,host_response_rate,host_acceptance_rate,host_identity_verified,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,maximum_minimum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,is_entire_unit,location_chicago,location_kauai,has_luxury_words
487905.0,100.0,82.66666666666667,1,4.0,1.0,2.0,3.0,64.0,32.0,60.0,32.0,365.0,0.0,0.0,0.0,4.956666666666667,4.91,5.0,4.976666666666667,4.976666666666667,4.51,4.656666666666666,0,0.0,0.0,0.83,1,True,False,1
708269.0,100.0,98.0,1,12.0,4.0,4.0,4.0,1500.0,2.0,365.0,2.0,356.0,7.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.0,0.0,0.21,1,True,False,1
959152.0000000001,100.0,98.0,1,6.0,1.0,2.0,3.0,72.0,2.0,7.0,2.0,21.0,81.0,23.0,2.0,4.59,4.67,4.43,4.88,4.96,4.63,4.63,0,0.0,0.0,2.56,1,True,False,0
620572.0,88.0,98.0,1,2.0,1.0,1.0,1.0,243.0,1.0,365.0,1.0,62.0,57.0,13.0,1.0,4.93,4.89,4.82,4.95,4.84,4.91,4.7,1,17.0,0.0,1.8,0,True,False,1
227968.0,100.0,100.0,1,8.0,2.0,4.0,5.0,312.0,1.0,8.0,2.0,336.0,56.0,30.0,1.0,4.95,4.95,4.84,4.91,4.98,4.86,4.93,1,0.0,0.0,1.8200000000000003,1,True,False,1
249105.0,100.0,99.0,1,6.0,1.0,2.9999999999999996,3.0,102.0,2.0,30.0,2.0,73.0,97.0,38.0,3.0,4.93,4.94,4.89,4.95,5.0,4.86,4.88,0,0.0,0.0,3.23,1,True,False,1
569130.0,100.0,99.0,1,2.0,1.0,1.0,1.0,153.0,3.0,28.0,3.0,87.0,59.0,21.0,1.0,4.81,4.85,4.93,4.85,5.0,4.93,4.64,1,0.0,0.0,1.86,1,True,False,0
969182.9999999999,100.0,97.0,1,10.0,2.0,2.9999999999999996,4.0,118.0,2.0,365.0,3.0,229.99999999999997,14.0,10.0,0.0,4.14,4.29,3.86,4.64,4.57,4.43,4.0,1,0.0,0.0,0.51,1,True,False,0
825555.0,88.0,98.0,1,2.0,1.0,1.0,1.0,243.0,1.0,365.0,1.0,20.0,81.0,18.0,2.0,4.73,4.72,4.83,4.81,4.7,4.88,4.58,1,17.0,0.0,2.47,0,True,False,1
875769.0,88.0,98.0,1,2.0,1.0,1.0,1.0,279.0,1.0,365.0,1.0,62.0,14.0,1.0,1.0,4.79,4.86,4.86,4.64,4.29,4.93,4.5,1,17.0,0.0,0.43,0,True,False,1
142869.0,100.0,100.0,1,2.0,1.0,0.0,1.0,49.0,3.0,365.0,4.0,0.0,55.0,26.0,2.0,4.4,4.56,4.56,4.85,4.93,4.53,4.24,1,0.0,0.0,2.02,1,True,False,1
489433.99999999994,100.0,99.0,1,5.0,1.0,2.0,2.0,137.0,2.0,1125.0,2.0,323.0,112.0,42.0,2.0,4.79,4.81,4.84,4.9,4.94,4.63,4.69,0,0.0,0.0,3.72,1,True,False,0
285391.0,100.0,95.0,1,4.0,1.5,2.0,4.0,132.0,3.0,1125.0,3.0,1.0,29.0,7.0,0.0,4.97,5.0,4.93,4.97,5.0,4.79,4.86,0,0.0,0.0,0.94,1,True,False,1
541432.0,100.0,85.0,1,4.0,1.0,2.0,3.0,146.0,2.0,28.0,3.0,0.0,22.000000000000004,13.0,0.0,5.0,4.95,5.0,5.0,5.0,4.91,4.82,0,0.0,0.0,0.71,1,True,False,0
147684.0,100.0,100.0,1,8.0,3.0,4.0,6.0,274.0,2.0,1125.0,2.0,332.0,25.0,12.0,0.0,4.6,4.8,4.72,4.8,4.72,4.56,4.6,1,0.0,0.0,1.03,1,True,False,0
924851.0000000001,98.66666666666667,31.0,1,2.0,1.0,1.0,1.0,132.0,365.0,365.0,365.0,359.0,0.0,0.0,0.0,4.826666666666666,4.776666666666667,4.8100000000000005,4.933333333333334,5.0,4.973333333333333,4.833333333333334,1,0.0,0.0,0.3,1,True,False,1
723913.0,100.0,49.0,1,2.0,1.0,1.0,1.0,99.00000000000001,32.0,365.0,32.0,230.99999999999997,0.0,0.0,0.0,4.846666666666666,4.83,4.949999999999999,4.8966666666666665,4.8966666666666665,4.8966666666666665,4.726666666666667,0,0.0,0.0,0.8633333333333333,0,True,False,0
359344.0,100.0,94.0,0,5.0,1.0,1.0,3.0,91.00000000000001,2.0,27.0,2.0,1.0,74.0,39.0,0.0,4.95,4.95,5.0,4.99,5.0,4.8,4.95,0,1.0,0.0,2.61,0,True,False,1
998254.0,99.0,97.0,1,4.0,1.0,1.0,2.0,247.00000000000003,2.0,365.0,1.0,262.0,90.0,9.0,3.0,4.42,4.36,4.58,4.61,4.64,4.78,4.31,1,0.0,0.0,3.0000000000000004,0,True,False,1
100479.0,100.0,86.0,1,2.0,1.0,1.0,1.0,86.0,3.0,15.0,3.0,353.0,16.0,7.0,0.0,4.69,4.94,4.75,4.94,4.81,4.13,4.5,0,0.0,0.0,0.51,1,True,False,1
126258.0,100.0,100.0,0,4.0,1.0,0.0,1.0,226.0,2.0,29.0,2.0,149.0,188.0,75.0,6.0,4.95,4.95,4.83,4.94,4.95,4.98,4.82,0,0.0,0.0,5.92,1,True,False,1
943721.9999999999,0.0,75.0,1,1.0,0.0,1.0,0.0,98.0,360.0,365.0,360.0,1.0,0.0,0.0,0.0,4.706666666666667,4.7666666666666675,4.556666666666667,4.789999999999999,4.816666666666666,4.790000000000001,4.716666666666667,0,0.0,0.0,0.3833333333333333,1,True,False,1
132134.0,100.0,97.0,1,14.0,2.5,2.9999999999999996,5.0,290.0,3.0,440.0,3.0,254.0,67.0,29.0,3.0,4.7,4.78,4.69,4.81,4.91,4.87,4.75,0,0.0,0.0,2.1,1,True,False,1
553173.0,99.33333333333333,88.0,1,3.0,1.0,0.0,1.0,150.0,32.0,179.0,32.0,155.0,0.0,0.0,0.0,4.73,4.73,4.596666666666666,4.813333333333334,4.666666666666666,4.793333333333333,4.48,0,0.0,0.0,1.02,1,True,False,1
452064.99999999994,100.0,73.0,1,5.0,2.0,2.9999999999999996,3.0,182.0,3.0,180.0,3.0,38.0,20.0,5.0,0.0,4.75,4.8,4.7,4.9,4.8,4.95,4.85,0,0.0,0.0,0.9,1,True,False,0
874189.0,100.0,100.0,1,2.0,1.0,1.0,1.0,71.0,2.0,365.0,5.0,343.0,94.0,42.0,0.0,4.95,4.95,4.94,4.99,4.99,4.88,4.86,0,0.0,0.0,3.15,1,True,False,0
913043.0,100.0,96.0,1,3.0,2.0,1.0,1.0,48.0,1.0,27.0,2.0,362.0,30.000000000000004,13.0,0.0,4.37,4.33,4.73,4.83,4.63,3.73,4.07,0,4.0,0.0,0.95,0,True,False,0
702966.0,88.0,98.0,1,2.0,1.0,1.0,1.0,279.0,1.0,365.0,1.0,0.0,45.0,5.0,0.0,4.64,4.76,4.76,4.8,4.78,4.91,4.58,1,17.0,0.0,1.41,0,True,False,1
581000.0,100.0,87.0,1,4.0,1.0,0.0,0.0,142.0,1.0,90.0,2.0,169.0,124.0,59.0,2.0,4.51,4.68,4.71,4.61,4.8,4.57,4.51,0,0.0,0.0,4.11,1,True,False,1
479038.0,97.0,94.0,1,2.0,1.0,1.0,1.0,75.00000000000001,1.0,90.0,2.0,0.0,79.0,29.0,2.0,4.71,4.85,4.86,4.52,4.85,4.92,4.66,0,0.0,0.0,2.56,1,True,False,1
658575.0,100.0,100.0,0,4.0,1.0,2.0,0.0,163.0,2.0,365.0,2.0,0.0,94.0,37.0,2.0,4.9,4.95,4.91,4.95,5.0,4.99,4.84,0,0.0,0.0,3.24,1,True,False,1
927751.0,89.0,100.0,1,4.0,1.0,1.0,3.0,106.0,32.0,90.0,32.0,180.0,0.0,0.0,0.0,4.923333333333334,4.93,4.92,4.936666666666667,4.936666666666667,4.9,4.856666666666667,0,2.0,0.0,0.9133333333333333,0,True,False,0
172834.0,100.0,66.66666666666666,0,3.0,1.0,1.0,1.0,92.00000000000001,2.0,7.0,32.0,90.0,0.0,0.0,0.0,4.953333333333333,4.92,4.859999999999999,4.926666666666666,4.949999999999999,4.863333333333333,4.823333333333332,1,0.0,0.0,1.5733333333333333,1,True,False,0
778232.0,99.0,100.0,0,4.0,1.0,2.0,2.0,416.0,1.0,1125.0,2.0,329.0,89.0,46.0,2.0,4.72,4.79,4.78,4.74,4.65,4.87,4.62,1,0.0,0.0,2.8799999999999994,1,True,False,1
978722.0000000001,99.0,100.0,0,6.0,2.0,2.0,3.0,518.0,1.0,1125.0,2.0,0.0,69.0,24.0,0.0,4.7,4.75,4.8,4.84,4.75,4.99,4.59,1,0.0,0.0,2.25,1,True,False,1
493552.0,100.0,97.0,1,6.0,2.0,2.0,3.0,220.0,2.0,21.0,5.0,54.0,134.0,54.0,3.0,4.88,4.84,4.87,4.99,4.95,4.96,4.83,0,0.0,0.0,4.2,1,True,False,1
760464.0,100.0,100.0,1,5.0,1.0,2.9999999999999996,3.0,200.99999999999997,28.0,120.0,28.0,263.0,74.0,11.0,1.0,4.96,4.97,4.96,4.99,5.0,4.99,4.89,0,0.0,0.0,2.32,1,True,False,1
182219.0,73.0,100.0,1,12.0,3.5,2.9999999999999996,5.0,458.0,2.0,28.0,2.0,38.0,81.0,17.0,0.0,4.91,4.91,4.83,4.93,4.86,4.95,4.83,0,0.0,0.0,2.58,1,True,False,1
255735.99999999997,100.0,98.0,1,4.0,1.0,2.0,2.0,159.0,1.0,14.0,2.0,39.0,86.0,35.0,4.0,4.99,4.99,5.0,5.0,4.98,4.94,4.97,0,0.0,0.0,2.77,1,True,False,1
841731.0,100.0,100.0,1,6.0,1.0,2.9999999999999996,3.0,112.0,3.0,30.0,4.0,34.0,35.0,25.0,2.0,5.0,5.0,5.0,5.0,5.0,4.86,4.97,0,1.0,0.0,1.7899999999999998,1,True,False,1
832618.0,99.0,100.0,0,6.0,2.0,2.9999999999999996,3.0,199.00000000000003,1.0,1125.0,2.0,301.0,155.0,58.0,4.0,4.71,4.76,4.84,4.61,4.78,4.9,4.66,1,0.0,0.0,4.95,1,True,False,1
804503.0,100.0,100.0,1,6.0,1.0,2.0,4.0,114.0,2.0,29.0,2.0,338.0,59.0,21.0,0.0,4.53,4.71,4.53,4.88,4.85,4.58,4.59,0,0.0,0.0,1.9200000000000002,1,True,False,1
809441.0,98.0,62.66666666666667,0,4.0,1.0,1.0,2.0,196.0,32.0,365.0,32.0,365.0,15.000000000000002,0.0,0.0,4.47,4.6,4.53,4.6,4.87,4.73,4.47,0,0.0,0.0,0.48000000000000004,1,True,False,0
784884.0,100.0,87.0,1,2.0,1.0,0.0,1.0,69.00000000000001,1.0,90.0,2.0,160.0,110.0,40.0,1.0,4.77,4.83,4.9,4.85,4.85,4.83,4.7,0,0.0,0.0,3.55,1,True,False,1
152260.0,99.0,97.0,1,4.0,2.0,2.0,2.0,260.0,32.0,1125.0,334.0,349.0,1.0,1.0,0.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,1,0.0,0.0,0.12000000000000001,1,True,False,1
347349.0,97.0,92.0,1,2.0,1.0,1.0,1.0,76.00000000000001,1.0,90.0,2.0,155.0,87.0,38.0,1.0,4.68,4.74,4.8,4.69,4.86,4.8,4.6,0,0.0,0.0,2.9,1,True,False,0
589014.0,97.0,92.0,1,2.0,1.0,1.0,1.0,86.0,1.0,90.0,2.0,144.0,125.0,49.0,2.0,4.78,4.9,4.85,4.91,4.95,4.9,4.72,0,0.0,0.0,3.98,1,True,False,0
507842.0,99.0,97.0,1,2.0,1.0,0.0,1.0,144.0,32.0,1125.0,335.0,336.0,0.0,0.0,0.0,4.333333333333334,5.0,5.0,5.0,3.6666666666666665,4.666666666666666,3.6666666666666665,1,0.0,0.0,0.10666666666666665,1,True,False,1
811332.0,99.0,97.0,1,2.0,1.0,1.0,1.0,145.0,32.0,1125.0,334.0,230.99999999999997,0.0,0.0,0.0,4.666666666666666,4.666666666666666,5.0,3.3333333333333335,5.0,4.666666666666666,4.0,1,0.0,0.0,0.04666666666666666,1,True,False,1
624307.0,100.0,97.0,1,4.0,1.0,2.0,2.0,164.0,2.0,21.0,5.0,0.0,114.0,43.0,0.0,4.92,4.91,4.89,4.9,4.96,4.99,4.76,0,0.0,0.0,3.68,1,True,False,1
207680.0,99.0,97.0,1,2.0,1.0,1.0,1.0,159.0,32.0,1125.0,335.0,317.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.0,0.0,0.04,1,True,False,1
975496.0,97.0,92.0,1,2.0,1.0,0.0,1.0,76.00000000000001,1.0,90.0,2.0,158.0,92.0,37.0,2.0,4.83,4.88,4.8,4.87,4.91,4.86,4.65,0,0.0,0.0,2.89,1,True,False,0
641983.0,99.0,90.0,1,4.0,1.0,2.0,2.0,75.00000000000001,1.0,90.0,2.0,163.0,65.0,24.0,2.0,4.38,4.55,4.38,4.35,4.65,4.35,4.25,0,0.0,0.0,2.05,1,True,False,0
909563.0000000001,100.0,100.0,1,2.0,2.0,1.0,1.0,53.0,1.0,30.0,2.0,67.0,89.0,45.0,4.0,4.88,4.81,4.57,4.94,4.97,4.99,4.92,1,2.0,0.0,2.79,0,True,False,0
387787.0,100.0,96.0,1,1.0,2.0,1.0,1.0,48.0,1.0,27.0,2.0,347.0,18.0,10.0,0.0,4.56,4.5,4.5,4.78,4.78,3.5,4.11,0,4.0,0.0,0.56,0,True,False,0
818642.0,100.0,99.0,1,5.0,1.0,2.0,2.0,148.0,1.0,180.0,2.0,357.0,46.0,25.0,3.0,4.8,4.89,4.8,4.74,4.8,4.78,4.72,0,0.0,0.0,1.57,0,True,False,1
747916.0,100.0,100.0,1,2.0,1.0,1.0,1.0,78.0,2.0,1125.0,2.0,1.0,33.0,14.0,2.0,4.82,4.91,4.82,4.79,4.88,4.67,4.73,1,3.0,0.0,1.11,0,True,False,0
769691.0,100.0,100.0,1,10.0,2.0,2.9999999999999996,4.0,293.0,2.0,365.0,4.0,346.0,65.0,32.0,1.0,4.91,4.95,4.83,4.94,4.98,4.82,4.88,1,0.0,0.0,2.1,1,True,False,0
516847.99999999994,99.0,97.0,1,2.0,1.0,1.0,1.0,95.0,32.0,1125.0,334.0,365.0,0.0,0.0,0.0,3.5,4.0,4.833333333333334,4.833333333333334,3.3333333333333335,4.5,2.833333333333333,1,0.0,0.0,0.09000000000000001,1,True,False,1
129868.0,100.0,94.0,1,2.0,1.0,0.0,1.0,99.00000000000001,1.0,90.0,2.0,174.0,162.0,52.0,3.0,4.66,4.75,4.79,4.78,4.85,4.77,4.49,1,0.0,0.0,5.289999999999999,1,True,False,1
637450.0,97.0,91.0,1,2.0,1.0,0.0,1.0,72.0,1.0,90.0,2.0,164.0,64.0,27.0,1.0,4.64,4.67,4.88,4.67,4.75,4.55,4.61,0,0.0,0.0,2.05,1,True,False,1
664186.0,100.0,100.0,0,4.0,1.0,1.0,1.0,90.0,32.0,365.0,32.0,127.0,6.0,2.0,0.0,4.83,5.0,4.83,4.83,5.0,5.0,5.0,1,0.0,0.0,0.27,1,True,False,0
470510.0,100.0,74.0,1,10.0,2.0,2.9999999999999996,5.0,237.0,2.0,1125.0,3.0,220.0,56.0,23.0,1.0,4.7,4.8,4.75,4.79,4.91,4.98,4.66,0,0.0,0.0,1.83,1,True,False,1
470670.0,98.66666666666667,98.66666666666667,1,12.0,2.5,4.0,6.0,443.00000000000006,2.0,365.0,3.0,273.0,120.00000000000001,47.0,2.0,4.93,4.93,4.9,4.98,4.98,4.82,4.78,0,0.0,0.0,4.01,0,True,False,1
368829.0,99.0,97.0,1,2.0,1.0,1.0,1.0,149.0,32.0,1125.0,334.0,338.0,0.0,0.0,0.0,5.0,5.0,5.0,4.333333333333334,4.666666666666666,5.0,5.0,1,0.0,0.0,0.21,1,True,False,1
208113.0,100.0,100.0,1,1.0,1.0,1.0,1.0,75.00000000000001,32.0,120.0,32.0,68.0,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2.0,0.0,0.07,0,True,False,0
601415.0,99.0,97.0,1,2.0,1.0,1.0,1.0,170.0,32.0,1125.0,334.0,210.0,0.0,0.0,0.0,4.666666666666666,4.666666666666666,4.333333333333334,5.0,4.666666666666666,5.0,4.666666666666666,1,0.0,0.0,0.04,1,True,False,1
105317.0,100.0,100.0,1,6.0,2.0,2.9999999999999996,3.0,211.0,2.0,30.0,2.0,332.0,86.0,24.0,0.0,4.76,4.79,4.78,4.92,4.9,4.2,4.76,1,0.0,0.0,2.91,1,True,False,1
788468.0,100.0,85.0,1,4.0,1.0,2.0,2.0,97.0,32.0,90.0,32.0,70.0,3.0,0.0,0.0,5.0,5.0,4.67,5.0,5.0,4.67,4.67,0,0.0,0.0,0.1,1,True,False,1
323978.0,100.0,95.0,1,2.0,1.0,1.0,1.0,92.00000000000001,32.0,180.0,32.0,58.00000000000001,5.0,2.0,0.0,4.6,4.2,3.8,4.8,4.8,4.8,4.0,0,0.0,0.0,0.19,1,True,False,0
662794.0,100.0,98.0,1,4.0,1.0,1.0,1.0,148.0,2.0,365.0,2.0,0.0,83.0,49.0,3.0,4.95,4.94,5.0,4.95,4.99,4.98,4.89,0,0.0,0.0,3.87,1,True,False,1
754180.0,99.0,90.0,1,3.0,1.0,2.0,2.0,92.00000000000001,1.0,90.0,2.0,166.0,110.0,41.0,2.0,4.7,4.76,4.72,4.64,4.85,4.7,4.61,0,0.0,0.0,3.5899999999999994,1,True,False,1
627040.0,100.0,99.0,1,8.0,2.5,4.0,4.0,320.0,2.0,365.0,2.0,1.0,58.0,28.0,0.0,5.0,5.0,5.0,4.98,5.0,4.97,4.9,1,0.0,0.0,1.8899999999999997,1,True,False,1
529452.0,100.0,96.0,1,14.0,3.5,5.999999999999999,6.0,260.0,32.0,365.0,32.0,180.0,12.999999999999998,0.0,0.0,4.77,4.85,4.62,4.62,4.85,4.62,4.77,0,4.0,0.0,0.52,1,True,False,1
320315.0,99.0,90.0,1,2.0,1.0,1.0,1.0,79.0,1.0,90.0,2.0,163.0,77.0,26.0,3.0,4.77,4.75,4.9,4.61,4.92,4.79,4.6,0,0.0,0.0,2.46,1,True,False,1
147096.0,100.0,100.0,1,2.0,1.0,1.0,2.0,82.0,32.0,1125.0,32.0,1.0,8.0,4.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.88,0,0.0,0.0,0.27,1,True,False,0
329411.0,97.0,92.0,1,6.0,1.0,2.9999999999999996,3.0,73.0,1.0,90.0,2.0,131.0,57.0,36.0,1.0,4.42,4.53,4.56,4.44,4.7,4.6,4.4,0,0.0,0.0,1.94,1,True,False,1
827649.0,100.0,80.0,1,12.0,3.5,5.0,9.0,1903.0,2.0,1125.0,3.0,358.0,11.000000000000002,1.0,0.0,5.0,4.82,4.82,5.0,5.0,5.0,5.0,0,0.0,0.0,0.35999999999999993,1,True,False,1
132361.0,100.0,97.0,1,2.0,1.0,0.0,1.0,160.0,3.0,365.0,5.0,70.0,39.0,39.0,2.0,4.92,4.97,4.97,4.95,5.0,4.97,4.9,0,0.0,0.0,3.21,1,True,False,1
349111.0,100.0,100.0,1,2.0,1.0,0.0,1.0,52.0,1.0,1125.0,2.0,1.0,170.00000000000003,71.0,4.0,4.79,4.81,4.91,4.94,4.9,4.69,4.75,0,6.0,0.0,5.68,1,True,False,0
864802.0,100.0,100.0,0,10.0,1.0,2.0,2.0,162.0,2.0,365.0,2.0,242.00000000000003,167.0,77.0,6.999999999999999,4.94,4.96,4.88,4.98,4.96,4.92,4.9,0,0.0,0.0,5.309999999999999,1,True,False,0
392557.0,100.0,94.0,0,8.0,2.5,2.9999999999999996,3.0,452.99999999999994,2.0,90.0,3.0,227.0,80.0,31.0,2.0,4.98,5.0,4.95,4.96,5.0,4.98,4.89,0,0.0,0.0,2.72,1,True,False,1
554036.0,100.0,100.0,1,2.0,1.0,1.0,1.0,52.0,1.0,1125.0,2.0,280.0,168.0,63.0,6.0,4.85,4.89,4.86,4.95,4.92,4.7,4.76,0,6.0,0.0,5.619999999999999,1,True,False,0
667744.0,100.0,100.0,1,2.0,1.0,1.0,1.0,52.0,1.0,1125.0,2.0,1.0,164.0,69.0,6.0,4.82,4.86,4.85,4.94,4.91,4.77,4.82,0,6.0,0.0,5.4799999999999995,1,True,False,0
351921.0,97.0,90.0,1,2.0,1.0,0.0,1.0,98.0,1.0,90.0,2.0,175.0,74.0,25.0,0.0,4.64,4.8,4.74,4.51,4.69,4.72,4.5,0,0.0,0.0,2.41,1,True,False,1
369924.0,100.0,100.0,1,8.0,2.0,2.0,3.0,169.0,2.0,365.0,4.0,344.0,47.0,26.0,1.0,4.83,4.79,4.85,4.87,4.85,4.68,4.66,1,0.0,0.0,1.54,1,True,False,0
289244.0,100.0,97.0,1,16.0,4.5,4.0,11.0,655.0,2.0,365.0,3.0,99.0,100.0,46.0,1.0,4.89,4.94,4.87,4.81,4.9,4.91,4.82,1,0.0,0.0,3.31,0,True,False,1
795643.0,100.0,100.0,1,4.0,1.0,2.0,2.0,100.99999999999999,2.0,365.0,2.0,149.0,82.0,45.0,3.0,4.73,4.73,4.77,4.89,4.94,4.91,4.59,0,0.0,0.0,3.5199999999999996,1,True,False,0
751094.0,100.0,34.0,1,5.0,2.0,2.0,2.0,228.0,1.0,1125.0,2.0,363.0,18.0,8.0,0.0,4.89,4.89,4.83,4.94,5.0,4.33,4.61,0,0.0,0.0,0.62,1,True,False,1
809592.0,100.0,100.0,1,7.0,1.0,2.9999999999999996,4.0,116.99999999999999,32.0,1125.0,32.0,275.0,2.0,0.0,0.0,4.5,5.0,5.0,5.0,5.0,4.0,4.5,0,0.0,0.0,0.07,1,True,False,0
873558.0,99.0,97.0,1,2.0,1.0,1.0,1.0,226.0,32.0,1125.0,335.0,336.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.0,0.0,0.08999999999999998,1,True,False,1
213437.0,88.0,96.0,1,9.0,1.0,2.0,5.0,104.0,2.0,30.0,2.0,73.0,72.0,23.0,0.0,4.85,4.9,4.92,4.94,4.97,4.71,4.79,0,0.0,0.0,2.44,1,True,False,0
740571.0,100.0,96.0,1,2.0,1.0,1.0,1.0,66.0,1.0,92.0,2.0,44.0,101.00000000000001,44.0,3.0,4.82,4.88,4.68,4.92,4.92,4.93,4.75,0,1.0,0.0,3.24,0,True,False,0
229591.00000000003,100.0,80.66666666666666,1,4.0,1.0,2.0,3.0,106.0,32.0,1125.0,32.0,358.0,0.0,0.0,0.0,4.43,4.656666666666666,4.6033333333333335,4.776666666666667,4.876666666666667,4.216666666666667,4.356666666666667,0,0.0,0.0,0.47666666666666674,1,True,False,1
643216.0,100.0,100.0,1,4.0,1.0,2.0,2.0,116.99999999999999,1.0,1000.0,2.0,1.0,190.0,80.0,6.0,4.96,4.98,4.95,4.98,4.99,4.85,4.9,0,0.0,0.0,6.18,1,True,False,1
618542.0,100.0,99.0,1,7.0,2.0,2.9999999999999996,4.0,283.0,2.0,365.0,2.0,1.0,110.0,46.0,1.0,4.92,4.93,4.95,4.86,4.9,4.81,4.85,0,0.0,0.0,3.75,1,True,False,1
438871.0,100.0,100.0,1,4.0,1.0,1.0,1.0,75.00000000000001,2.0,28.0,2.0,156.0,122.0,42.0,5.0,4.59,4.8,4.71,4.89,4.88,4.57,4.57,1,0.0,0.0,3.97,1,True,False,1
834013.0,97.0,94.0,1,2.0,1.0,1.0,1.0,76.00000000000001,1.0,90.0,2.0,0.0,55.0,30.0,0.0,4.69,4.73,4.78,4.76,4.8,4.91,4.64,0,0.0,0.0,1.7599999999999998,1,True,False,1
906068.0,100.0,99.0,1,2.0,1.0,1.0,1.0,120.0,2.0,1125.0,5.0,1.0,17.0,8.0,0.0,4.71,4.82,4.94,4.71,4.65,4.59,4.41,1,0.0,0.0,0.58,0,True,False,1
308015.0,100.0,88.0,1,6.0,2.0,2.0,3.0,241.0,2.0,365.0,3.0,0.0,66.0,33.0,1.0,4.91,4.88,4.89,4.92,4.98,4.97,4.85,0,0.0,0.0,2.36,1,True,False,1
112625.00000000001,99.0,97.0,1,2.0,1.0,1.0,1.0,170.0,32.0,1125.0,334.0,193.00000000000003,0.0,0.0,0.0,5.0,5.0,5.0,4.666666666666666,5.0,4.666666666666666,4.666666666666666,1,0.0,0.0,0.10999999999999997,1,True,False,1
184551.0,100.0,100.0,0,2.0,1.0,1.0,1.0,321.0,32.0,365.0,32.0,13.0,0.0,0.0,0.0,4.806666666666667,5.0,4.666666666666666,4.833333333333334,4.626666666666667,4.973333333333333,4.686666666666667,0,0.0,0.0,1.49,1,True,False,1
407320.0,99.0,97.0,1,2.0,1.0,1.0,1.0,150.0,32.0,1125.0,334.0,226.0,0.0,0.0,0.0,4.583333333333334,4.666666666666666,4.416666666666666,4.390000000000001,4.640000000000001,4.390000000000001,3.6933333333333334,1,0.0,0.0,0.06999999999999999,1,True,False,1
754942.0,100.0,100.0,1,6.0,2.0,2.9999999999999996,3.0,267.0,2.0,365.0,4.0,318.0,58.0,26.0,0.0,4.93,4.97,4.93,4.84,5.0,4.88,4.81,1,0.0,0.0,1.9,1,True,False,0
509388.0,99.0,97.0,1,2.0,1.0,1.0,1.0,200.99999999999997,32.0,1125.0,334.0,217.0,1.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1,0.0,0.0,0.04,1,True,False,1
640991.0,99.0,97.0,1,2.0,1.0,1.0,1.0,170.0,32.0,1125.0,335.0,327.0,0.0,0.0,0.0,4.166666666666666,4.333333333333334,3.1666666666666665,4.833333333333334,4.333333333333334,4.833333333333334,3.5,1,0.0,0.0,0.05666666666666667,1,True,False,1
263728.0,99.0,97.0,1,2.0,1.0,1.0,1.0,171.0,32.0,1125.0,335.0,164.0,0.0,0.0,0.0,4.583333333333334,4.666666666666666,4.416666666666666,4.833333333333334,4.75,4.5,3.9166666666666665,1,0.0,0.0,0.04333333333333333,1,True,False,1
622171.0,100.0,81.0,1,2.0,1.0,1.0,1.0,93.00000000000001,2.0,365.0,2.0,328.0,20.0,19.0,1.0,5.0,5.0,5.0,5.0,5.0,4.5,4.9,0,2.0,0.0,1.46,1,True,False,1
749150.0,99.0,97.0,1,2.0,1.0,1.0,1.0,197.0,32.0,1125.0,334.0,236.0,1.0,0.0,0.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,1,0.0,0.0,0.05,1,True,False,1
665132.0,99.0,97.0,1,2.0,1.0,0.0,1.0,138.0,32.0,1125.0,335.0,258.0,0.0,0.0,0.0,5.0,4.666666666666666,5.0,4.333333333333334,5.0,4.666666666666666,4.333333333333334,1,0.0,0.0,0.060000000000000005,1,True,False,1
319655.0,99.0,97.0,1,2.0,1.0,1.0,1.0,226.0,32.0,1125.0,334.0,345.0,0.0,0.0,0.0,3.6666666666666665,4.666666666666666,4.333333333333334,3.6666666666666665,3.3333333333333335,4.666666666666666,3.6666666666666665,1,0.0,0.0,0.3966666666666667,1,True,False,1
372965.0,90.0,99.0,1,2.0,1.0,1.0,1.0,120.0,30.000000000000004,365.0,5.0,330.0,81.0,23.0,0.0,4.94,4.99,4.98,4.98,4.9,4.94,4.8,0,0.0,0.0,2.76,1,True,False,1
476242.99999999994,100.0,100.0,1,8.0,2.0,2.9999999999999996,3.0,195.0,2.0,365.0,2.0,255.0,66.0,14.0,0.0,4.68,4.58,4.45,4.71,4.85,4.85,4.52,1,0.0,0.0,2.17,1,True,False,1
